x,train_mean0,train_sd1,test_mean2,test_sd3
15291750,2.933635,0.18906632,2.3918052,0.09678484
15425888,2.9872715,0.21334508,2.4176247,0.08909625
15560026,3.029211,0.2306919,2.4548624,0.09705247
15694164,3.0536232,0.20505358,2.503709,0.1410015
15828303,3.0835943,0.22760133,2.559005,0.19682844
15962441,3.1132348,0.20847228,2.5937712,0.22416247
16096579,3.0882447,0.14874983,2.6070607,0.15031715
16230717,3.1067536,0.102064006,2.6523545,0.18730704
16364855,3.1214116,0.13526466,2.6517859,0.18642427
16498993,3.176604,0.18653747,2.6889408,0.17732818
16633132,3.23261,0.12894343,2.7097132,0.16146831
16767270,3.2413492,0.09455675,2.7204087,0.12012772
16901408,3.1875474,0.11762591,2.7333677,0.11509337
17035546,3.1854594,0.088186465,2.7626975,0.09957677
17169684,3.2449133,0.059959594,2.7930946,0.09234936
17303822,3.219422,0.071714066,2.7694519,0.12324263
17437961,3.3008134,0.11109869,2.822173,0.07660976
17572099,3.3677318,0.054414738,2.8316224,0.057615012
17706237,3.4026253,0.042692002,2.8604603,0.034599226
17840375,3.4876964,0.02932429,2.870081,0.10405873
17974513,3.5439265,0.09801643,2.8734062,0.21468267
18108651,3.5728672,0.15755507,2.8410656,0.25388426
18242790,3.5585804,0.15197647,2.8392925,0.21128625
18376928,3.6260557,0.134413,2.801363,0.220852
18511066,3.6711168,0.15334922,2.7958937,0.2026633
18645204,3.6953385,0.15962967,2.817971,0.22895159
18779342,3.6961377,0.1303065,2.8948402,0.312856
18913480,3.6731908,0.14135897,2.89869,0.3688868
19047619,3.6755383,0.095017314,2.9254875,0.3439333
19181757,3.7369845,0.0934761,2.9936054,0.32075304
19315895,3.7966194,0.20324337,3.0499115,0.34743327
19450033,3.8296242,0.29548132,3.1379204,0.40621114
19584171,3.849995,0.3591308,3.161795,0.45419762
19718309,3.898329,0.39802843,3.1849487,0.47996286
19852448,3.8778296,0.4734683,3.1971207,0.52416086
19986586,3.9253798,0.5053262,3.2410753,0.5149127
20120724,3.9751751,0.4926382,3.2499676,0.5674988
